Idade,Gênero,IMC,Filhos,Fumante,Região,Fumante_Numero,Encargos,Categoria_IMC,outlier_mask_Idade,outlier_mask_IMC,outlier_mask_Filhos,outlier_mask_Fumante_Numero,outlier_mask_Encargos
49.0,feminino,28.16,3.0,não,noroeste,0.0,5588.71,Sobrepeso,0,0,0,0,0
53.0,,25.6,0.0,,noroeste,,4675.8,Sobrepeso,0,0,0,0,0
31.0,feminino,30.47,1.0,sim,noroeste,1.0,4079.49,Obeso,0,0,0,0,0
70.0,feminino,34.35,2.0,não,nordeste,0.0,6623.4,Obeso,0,0,0,0,0
45.0,masculino,34.27,0.0,sim,sudoeste,1.0,4963.89,Obeso,0,0,0,0,0
44.0,feminino,33.11,2.0,sim,sudeste,1.0,5406.91,Obeso,0,0,0,0,0
76.0,masculino,34.29,1.0,sim,noroeste,1.0,6697.34,Obeso,0,0,0,0,0
,masculino,23.91,3.0,sim,sudoeste,1.0,2521.93,Peso normal,0,0,0,0,0
61.0,feminino,18.27,3.0,não,sudoeste,0.0,6317.8,Abaixo do peso,0,0,0,0,0
75.0,feminino,32.36,1.0,não,nordeste,0.0,6630.07,Obeso,0,0,0,0,0
41.0,,20.53,3.0,,sudeste,,4736.28,Peso normal,0,0,0,0,0
21.0,feminino,30.54,0.0,sim,sudeste,1.0,2993.23,Obeso,0,0,0,0,0
32.0,masculino,27.92,3.0,,noroeste,,4844.57,Sobrepeso,0,0,0,0,0
40.0,masculino,20.94,3.0,não,sudeste,0.0,4495.89,Peso normal,0,0,0,0,0
67.0,feminino,31.22,,não,sudoeste,0.0,5297.24,Obeso,0,0,0,0,0
50.0,feminino,24.7,,não,nordeste,0.0,4400.82,Peso normal,0,0,0,0,0
,masculino,,2.0,sim,nordeste,1.0,2660.01,Valor Inválido,0,0,0,0,0
59.0,masculino,19.5,3.0,sim,noroeste,1.0,6376.98,Peso normal,0,0,0,0,0
27.0,,24.94,0.0,sim,sudeste,1.0,3462.64,Sobrepeso,0,0,0,0,0
70.0,masculino,25.25,1.0,sim,nordeste,1.0,6567.95,Sobrepeso,0,0,0,0,0
,feminino,33.48,2.0,não,nordeste,0.0,2498.72,Obeso,0,0,0,0,0
74.0,feminino,20.38,1.0,não,nordeste,0.0,5745.34,Peso normal,0,0,0,0,0
,masculino,20.93,0.0,sim,noroeste,1.0,1312.94,Peso normal,0,0,0,0,0
39.0,masculino,18.04,2.0,sim,noroeste,1.0,5178.16,Abaixo do peso,0,0,0,0,0
48.0,masculino,28.58,1.0,não,sudeste,0.0,5036.32,Sobrepeso,0,0,0,0,0
31.0,,28.81,0.0,não,sudoeste,0.0,3378.85,Sobrepeso,0,0,0,0,0
45.0,masculino,20.89,2.0,,nordeste,,4768.06,Peso normal,0,0,0,0,0
77.0,masculino,29.98,1.0,não,sudeste,0.0,6673.86,Obeso,0,0,0,0,0
29.0,feminino,18.53,0.0,sim,nordeste,1.0,3734.43,Peso normal,0,0,0,0,0
72.0,masculino,27.52,1.0,não,nordeste,0.0,6467.09,Sobrepeso,0,0,0,0,0
59.0,feminino,30.02,,não,sudoeste,0.0,5170.69,Obeso,0,0,0,0,0
73.0,,27.74,0.0,sim,noroeste,1.0,6183.86,Sobrepeso,0,0,0,0,0
75.0,masculino,24.87,1.0,sim,,1.0,6673.86,Peso normal,0,0,0,0,0
66.0,,,,sim,nordeste,1.0,5791.14,Valor Inválido,0,0,0,0,0
34.0,masculino,24.14,1.0,não,sudoeste,0.0,3935.52,Peso normal,0,0,0,0,0
65.0,feminino,23.43,1.0,sim,,1.0,6014.51,Peso normal,0,0,0,0,0
58.0,masculino,26.13,0.0,não,nordeste,0.0,5221.94,Sobrepeso,0,0,0,0,0
60.0,feminino,22.78,3.0,sim,sudoeste,1.0,6518.8,Peso normal,0,0,0,0,0
27.0,masculino,25.7,0.0,não,noroeste,0.0,2905.86,Sobrepeso,0,0,0,0,0
61.0,feminino,27.93,3.0,não,sudeste,0.0,5937.27,Sobrepeso,0,0,0,0,0
46.0,feminino,27.82,3.0,sim,sudeste,1.0,6021.37,Sobrepeso,0,0,0,0,0
40.0,feminino,34.45,,,sudoeste,,4279.08,Obeso,0,0,0,0,0
60.0,masculino,33.68,2.0,sim,sudoeste,1.0,6319.41,Obeso,0,0,0,0,0
53.0,feminino,29.93,1.0,sim,sudeste,1.0,5181.38,Obeso,0,0,0,0,0
50.0,masculino,20.55,3.0,não,,0.0,5016.99,Peso normal,0,0,0,0,0
,feminino,27.16,2.0,sim,sudoeste,1.0,2728.08,Sobrepeso,0,0,0,0,0
,feminino,18.99,1.0,,sudoeste,,1518.16,Peso normal,0,0,0,0,0
76.0,feminino,30.16,3.0,,noroeste,,6778.56,Obeso,0,0,0,0,0
34.0,feminino,29.44,0.0,sim,sudeste,1.0,4295.59,Sobrepeso,0,0,0,0,0
,masculino,,2.0,sim,,1.0,2335.77,Valor Inválido,0,0,0,0,0
74.0,feminino,,1.0,sim,sudoeste,1.0,6416.46,Valor Inválido,0,0,0,0,0
72.0,feminino,33.71,3.0,,sudoeste,,7017.95,Obeso,0,0,0,0,0
25.0,feminino,32.64,0.0,sim,nordeste,1.0,3240.77,Obeso,0,0,0,0,0
58.0,masculino,20.25,2.0,sim,nordeste,1.0,6012.39,Peso normal,0,0,0,0,0
,feminino,30.54,,sim,sudeste,1.0,1830.44,Obeso,0,0,0,0,0
79.0,feminino,,2.0,não,nordeste,0.0,7120.5,Valor Inválido,0,0,0,0,0
37.0,masculino,19.99,3.0,não,sudoeste,0.0,4306.06,Peso normal,0,0,0,0,0
58.0,feminino,18.34,3.0,sim,sudeste,1.0,6239.85,Abaixo do peso,0,0,0,0,0
46.0,masculino,23.45,1.0,sim,noroeste,1.0,4610.3,Peso normal,0,0,0,0,0
58.0,masculino,26.05,3.0,não,noroeste,0.0,6260.26,Sobrepeso,0,0,0,0,0
37.0,feminino,27.58,1.0,não,sudeste,0.0,3591.44,Sobrepeso,0,0,0,0,0
34.0,masculino,30.8,2.0,sim,sudoeste,1.0,4784.17,Obeso,0,0,0,0,0
44.0,masculino,28.21,0.0,sim,nordeste,1.0,4536.89,Sobrepeso,0,0,0,0,0
76.0,,32.78,1.0,não,nordeste,0.0,6258.66,Obeso,0,0,0,0,0
43.0,masculino,23.74,0.0,não,nordeste,0.0,3964.97,Peso normal,0,0,0,0,0
33.0,feminino,22.89,,,sudoeste,,3104.3,Peso normal,0,0,0,0,0
65.0,,32.92,2.0,não,noroeste,0.0,6309.19,Obeso,0,0,0,0,0
,masculino,31.68,3.0,não,nordeste,0.0,2890.0,Obeso,0,0,0,0,0
26.0,masculino,,1.0,não,noroeste,0.0,3648.29,Valor Inválido,0,0,0,0,0
39.0,masculino,25.47,1.0,sim,sudeste,1.0,4415.07,Sobrepeso,0,0,0,0,0
57.0,masculino,30.49,2.0,sim,sudeste,1.0,6459.8,Obeso,0,0,0,0,0
68.0,feminino,22.14,0.0,sim,noroeste,1.0,6018.25,Peso normal,0,0,0,0,0
57.0,feminino,,,,sudoeste,,5170.09,Valor Inválido,0,0,0,0,0
51.0,masculino,,3.0,sim,sudoeste,1.0,6036.74,Valor Inválido,0,0,0,0,0
43.0,masculino,27.35,3.0,sim,sudoeste,1.0,5324.83,Sobrepeso,0,0,0,0,0
60.0,,18.56,3.0,não,sudeste,0.0,6092.71,Peso normal,0,0,0,0,0
70.0,masculino,28.9,3.0,não,sudeste,0.0,6781.53,Sobrepeso,0,0,0,0,0
50.0,masculino,21.63,2.0,não,sudeste,0.0,4664.27,Peso normal,0,0,0,0,0
,,29.52,0.0,sim,sudoeste,1.0,2296.21,Sobrepeso,0,0,0,0,0
,masculino,19.68,2.0,não,sudeste,0.0,1557.39,Peso normal,0,0,0,0,0
52.0,feminino,,1.0,não,,0.0,4740.5,Valor Inválido,0,0,0,0,0
49.0,feminino,23.69,3.0,sim,sudoeste,1.0,6312.62,Peso normal,0,0,0,0,0
30.0,,23.74,1.0,não,sudeste,0.0,3829.67,Peso normal,0,0,0,0,0
43.0,feminino,31.28,2.0,sim,sudoeste,1.0,5052.59,Obeso,0,0,0,0,0
58.0,masculino,31.8,3.0,,nordeste,,6100.17,Obeso,0,0,0,0,0
34.0,masculino,32.52,0.0,não,sudeste,0.0,3822.3,Obeso,0,0,0,0,0
69.0,masculino,27.45,1.0,não,sudeste,0.0,6041.31,Sobrepeso,0,0,0,0,0
38.0,feminino,34.58,0.0,não,sudoeste,0.0,4258.33,Obeso,0,0,0,0,0
40.0,masculino,25.85,1.0,sim,noroeste,1.0,4855.84,Sobrepeso,0,0,0,0,0
36.0,,34.43,0.0,sim,noroeste,1.0,4408.21,Obeso,0,0,0,0,0
31.0,feminino,24.93,3.0,não,noroeste,0.0,4001.04,Sobrepeso,0,0,0,0,0
65.0,feminino,23.3,2.0,sim,nordeste,1.0,6108.91,Peso normal,0,0,0,0,0
69.0,feminino,19.63,2.0,não,noroeste,0.0,5980.88,Peso normal,0,0,0,0,0
50.0,masculino,22.6,2.0,sim,nordeste,1.0,5296.47,Peso normal,0,0,0,0,0
22.0,feminino,26.82,,sim,sudeste,1.0,2997.76,Sobrepeso,0,0,0,0,0
,masculino,29.75,1.0,sim,sudoeste,1.0,2298.84,Sobrepeso,0,0,0,0,0
54.0,,34.13,0.0,sim,noroeste,1.0,5653.37,Obeso,0,0,0,0,0
41.0,masculino,18.7,0.0,não,sudeste,0.0,3516.69,Peso normal,0,0,0,0,0
60.0,feminino,,0.0,sim,sudoeste,1.0,5061.15,Valor Inválido,0,0,0,0,0
57.0,feminino,20.08,0.0,sim,nordeste,1.0,5262.53,Peso normal,0,0,0,0,0
72.0,masculino,19.32,0.0,,noroeste,,5500.97,Peso normal,0,0,0,0,0
21.0,masculino,20.56,2.0,não,sudoeste,0.0,3090.82,Peso normal,0,0,0,0,0
72.0,masculino,23.65,0.0,não,,0.0,5167.5,Peso normal,0,0,0,0,0
,,34.92,1.0,,nordeste,,2023.72,Obeso,0,0,0,0,0
74.0,masculino,30.59,0.0,não,noroeste,0.0,5893.9,Obeso,0,0,0,0,0
43.0,masculino,30.91,,sim,noroeste,1.0,4250.84,Obeso,0,0,0,0,0
58.0,feminino,32.63,1.0,não,nordeste,0.0,5356.22,Obeso,0,0,0,0,0
65.0,masculino,23.72,0.0,não,sudoeste,0.0,5245.9,Peso normal,0,0,0,0,0
76.0,feminino,33.29,,não,sudoeste,0.0,5844.25,Obeso,0,0,0,0,0
,feminino,,1.0,,sudoeste,,1635.09,Valor Inválido,0,0,0,0,0
28.0,feminino,29.36,2.0,sim,sudoeste,1.0,4373.36,Sobrepeso,0,0,0,0,0
56.0,masculino,26.21,3.0,sim,nordeste,1.0,5989.76,Sobrepeso,0,0,0,0,0
53.0,masculino,26.35,1.0,sim,sudeste,1.0,5196.49,Sobrepeso,0,0,0,0,0
37.0,masculino,,,não,nordeste,0.0,3707.56,Valor Inválido,0,0,0,0,0
58.0,masculino,20.23,0.0,não,sudoeste,0.0,4214.81,Peso normal,0,0,0,0,0
45.0,feminino,,,não,nordeste,0.0,4082.07,Valor Inválido,0,0,0,0,0
,feminino,,1.0,sim,sudoeste,1.0,2156.73,Valor Inválido,0,0,0,0,0
19.0,feminino,,2.0,não,sudeste,0.0,3190.94,Valor Inválido,0,0,0,0,0
45.0,masculino,18.56,2.0,não,,0.0,4737.87,Peso normal,0,0,0,0,0
62.0,feminino,24.21,,não,noroeste,0.0,5333.38,Peso normal,0,0,0,0,0
,masculino,28.01,3.0,não,noroeste,0.0,2284.97,Sobrepeso,0,0,0,0,0
21.0,masculino,,0.0,não,nordeste,0.0,2173.57,Valor Inválido,0,0,0,0,0
,feminino,26.79,,não,noroeste,0.0,1301.04,Sobrepeso,0,0,0,0,0
26.0,masculino,23.07,3.0,sim,sudoeste,1.0,4916.83,Peso normal,0,0,0,0,0
18.0,masculino,,3.0,não,sudoeste,0.0,4015.17,Valor Inválido,0,0,0,0,0
67.0,feminino,33.21,2.0,sim,sudoeste,1.0,6680.94,Obeso,0,0,0,0,0
50.0,feminino,,0.0,sim,sudeste,1.0,4466.93,Valor Inválido,0,0,0,0,0
67.0,masculino,26.2,3.0,não,sudoeste,0.0,6878.69,Sobrepeso,0,0,0,0,0
43.0,feminino,25.42,3.0,sim,nordeste,1.0,5797.89,Sobrepeso,0,0,0,0,0
,masculino,20.65,0.0,sim,sudeste,1.0,1433.36,Peso normal,0,0,0,0,0
32.0,feminino,22.24,1.0,sim,sudeste,1.0,3967.0,Peso normal,0,0,0,0,0
,feminino,27.73,1.0,não,sudoeste,0.0,1922.93,Sobrepeso,0,0,0,0,0
52.0,masculino,24.04,0.0,,nordeste,,4426.69,Peso normal,0,0,0,0,0
63.0,masculino,29.09,0.0,sim,nordeste,1.0,5584.24,Sobrepeso,0,0,0,0,0
46.0,feminino,21.43,0.0,não,sudeste,0.0,3746.98,Peso normal,0,0,0,0,0
76.0,feminino,32.38,2.0,não,nordeste,0.0,6671.06,Obeso,0,0,0,0,0
24.0,feminino,32.16,2.0,não,sudeste,0.0,3793.35,Obeso,0,0,0,0,0
30.0,masculino,28.43,1.0,sim,sudoeste,1.0,3793.17,Sobrepeso,0,0,0,0,0
28.0,masculino,18.09,3.0,sim,noroeste,1.0,4422.42,Abaixo do peso,0,0,0,0,0
42.0,masculino,26.7,,,sudeste,,3425.28,Sobrepeso,0,0,0,0,0
,masculino,32.47,2.0,não,nordeste,0.0,2622.46,Obeso,0,0,0,0,0
,masculino,26.22,3.0,não,sudeste,0.0,2650.75,Sobrepeso,0,0,0,0,0
62.0,masculino,28.86,2.0,sim,noroeste,1.0,6613.5,Sobrepeso,0,0,0,0,0
18.0,,19.93,0.0,não,sudeste,0.0,2479.91,Peso normal,0,0,0,0,0
42.0,masculino,21.48,0.0,não,sudeste,0.0,3466.15,Peso normal,0,0,0,0,0
48.0,masculino,34.7,3.0,não,nordeste,0.0,5958.38,Obeso,0,0,0,0,0
75.0,masculino,29.87,3.0,,sudoeste,,6975.71,Sobrepeso,0,0,0,0,0
34.0,masculino,32.2,3.0,não,sudoeste,0.0,5118.98,Obeso,0,0,0,0,0
28.0,masculino,30.14,,sim,nordeste,1.0,3952.99,Obeso,0,0,0,0,0
18.0,,24.97,2.0,sim,sudeste,1.0,4121.58,Sobrepeso,0,0,0,0,0
42.0,feminino,26.64,0.0,sim,noroeste,1.0,4001.58,Sobrepeso,0,0,0,0,0
50.0,feminino,27.93,3.0,sim,noroeste,1.0,6274.33,Sobrepeso,0,0,0,0,0
70.0,feminino,21.65,0.0,sim,sudoeste,1.0,5545.15,Peso normal,0,0,0,0,0
59.0,feminino,34.17,0.0,,sudeste,,4673.16,Obeso,0,0,0,0,0
30.0,masculino,24.83,,não,sudoeste,0.0,2647.98,Peso normal,0,0,0,0,0
46.0,feminino,27.19,2.0,sim,sudeste,1.0,5320.78,Sobrepeso,0,0,0,0,0
,masculino,,1.0,não,noroeste,0.0,2085.04,Valor Inválido,0,0,0,0,0
,,23.62,2.0,sim,noroeste,1.0,2590.06,Peso normal,0,0,0,0,0
29.0,masculino,,0.0,não,sudeste,0.0,3119.2,Valor Inválido,0,0,0,0,0
,feminino,26.01,,não,sudeste,0.0,1769.89,Sobrepeso,0,0,0,0,0
22.0,masculino,30.73,2.0,não,nordeste,0.0,3838.15,Obeso,0,0,0,0,0
38.0,feminino,18.97,1.0,sim,sudeste,1.0,4468.93,Peso normal,0,0,0,0,0
,masculino,18.62,2.0,sim,sudeste,1.0,2405.21,Peso normal,0,0,0,0,0
23.0,masculino,,3.0,não,sudeste,0.0,3996.56,Valor Inválido,0,0,0,0,0
28.0,masculino,22.59,3.0,sim,noroeste,1.0,4909.3,Peso normal,0,0,0,0,0
48.0,,,1.0,sim,noroeste,1.0,5350.82,Valor Inválido,0,0,0,0,0
63.0,masculino,28.96,2.0,,sudoeste,,6176.49,Sobrepeso,0,0,0,0,0
57.0,masculino,28.34,3.0,não,nordeste,0.0,6464.74,Sobrepeso,0,0,0,0,0
,masculino,34.99,2.0,não,noroeste,0.0,2377.16,Obeso,0,0,0,0,0
30.0,feminino,19.19,0.0,,,,3123.35,Peso normal,0,0,0,0,0
78.0,masculino,26.4,,não,sudeste,0.0,6392.6,Sobrepeso,0,0,0,0,0
46.0,masculino,31.82,,,sudeste,,4439.79,Obeso,0,0,0,0,0
62.0,feminino,24.7,0.0,não,noroeste,0.0,5110.0,Peso normal,0,0,0,0,0
68.0,,31.36,3.0,não,noroeste,0.0,6687.28,Obeso,0,0,0,0,0
,feminino,,,sim,sudeste,1.0,1464.88,Valor Inválido,0,0,0,0,0
58.0,,32.26,2.0,não,sudeste,0.0,5677.34,Obeso,0,0,0,0,0
21.0,feminino,29.28,0.0,não,noroeste,0.0,2598.07,Sobrepeso,0,0,0,0,0
68.0,masculino,18.68,3.0,sim,noroeste,1.0,7111.88,Peso normal,0,0,0,0,0
42.0,masculino,22.51,3.0,não,nordeste,0.0,5234.2,Peso normal,0,0,0,0,0
35.0,feminino,,1.0,não,sudoeste,0.0,3805.08,Valor Inválido,0,0,0,0,0
75.0,feminino,22.14,,,noroeste,,5680.77,Peso normal,0,0,0,0,0
27.0,masculino,33.48,1.0,,sudeste,,3640.95,Obeso,0,0,0,0,0
27.0,feminino,21.62,3.0,sim,sudoeste,1.0,4179.3,Peso normal,0,0,0,0,0
21.0,masculino,26.5,0.0,,sudeste,,3048.51,Sobrepeso,0,0,0,0,0
40.0,masculino,31.92,3.0,sim,sudoeste,1.0,5159.42,Obeso,0,0,0,0,0
67.0,,28.45,2.0,sim,sudeste,1.0,6907.53,Sobrepeso,0,0,0,0,0
54.0,masculino,,1.0,,nordeste,,4992.46,Valor Inválido,0,0,0,0,0
69.0,feminino,33.43,3.0,sim,nordeste,1.0,7718.22,Obeso,0,0,0,0,0
34.0,masculino,,0.0,não,nordeste,0.0,3241.43,Valor Inválido,0,0,0,0,0
32.0,masculino,27.72,3.0,sim,,1.0,5435.35,Sobrepeso,0,0,0,0,0
32.0,masculino,25.46,0.0,sim,sudeste,1.0,3835.27,Sobrepeso,0,0,0,0,0
33.0,feminino,30.93,3.0,não,noroeste,0.0,4364.1,Obeso,0,0,0,0,0
62.0,masculino,20.14,2.0,sim,sudoeste,1.0,6541.35,Peso normal,0,0,0,0,0
22.0,feminino,19.19,3.0,sim,sudeste,1.0,3999.11,Peso normal,0,0,0,0,0
58.0,feminino,21.4,0.0,não,sudeste,0.0,4242.05,Peso normal,0,0,0,0,0
70.0,masculino,23.19,,sim,sudoeste,1.0,6385.46,Peso normal,0,0,0,0,0
,feminino,27.1,1.0,sim,sudoeste,1.0,2411.69,Sobrepeso,0,0,0,0,0
27.0,masculino,33.05,2.0,não,sudoeste,0.0,4262.14,Obeso,0,0,0,0,0
41.0,masculino,25.73,1.0,não,nordeste,0.0,4571.38,Sobrepeso,0,0,0,0,0
45.0,feminino,33.96,1.0,sim,sudeste,1.0,5524.93,Obeso,0,0,0,0,0
27.0,masculino,18.32,3.0,não,sudeste,0.0,3762.63,Abaixo do peso,0,0,0,0,0
21.0,feminino,20.35,2.0,não,,0.0,2836.41,Peso normal,0,0,0,0,0
27.0,masculino,19.27,0.0,não,sudeste,0.0,2422.89,Peso normal,0,0,0,0,0
55.0,feminino,29.23,0.0,sim,sudoeste,1.0,5621.59,Sobrepeso,0,0,0,0,0
58.0,masculino,21.18,1.0,sim,nordeste,1.0,5376.18,Peso normal,0,0,0,0,0
74.0,masculino,30.19,1.0,não,,0.0,6179.31,Obeso,0,0,0,0,0
69.0,masculino,28.18,1.0,não,sudeste,0.0,6180.91,Sobrepeso,0,0,0,0,0
75.0,masculino,,1.0,,sudeste,,6139.77,Valor Inválido,0,0,0,0,0
75.0,,33.74,0.0,não,noroeste,0.0,5756.06,Obeso,0,0,0,0,0
50.0,masculino,24.67,3.0,,nordeste,,5739.38,Peso normal,0,0,0,0,0
,masculino,19.21,2.0,sim,sudeste,1.0,2127.62,Peso normal,0,0,0,0,0
19.0,masculino,31.65,0.0,sim,nordeste,1.0,3536.58,Obeso,0,0,0,0,0
49.0,feminino,30.41,0.0,sim,sudeste,1.0,5249.16,Obeso,0,0,0,0,0
28.0,masculino,21.82,2.0,não,noroeste,0.0,3723.89,Peso normal,0,0,0,0,0
69.0,feminino,34.15,2.0,sim,sudoeste,1.0,7193.67,Obeso,0,0,0,0,0
67.0,,,2.0,sim,nordeste,1.0,6581.67,Valor Inválido,0,0,0,0,0
29.0,feminino,24.27,0.0,sim,sudoeste,1.0,3510.77,Peso normal,0,0,0,0,0
58.0,masculino,30.0,0.0,não,sudeste,0.0,5107.48,Obeso,0,0,0,0,0
35.0,,,1.0,não,nordeste,0.0,4236.88,Valor Inválido,0,0,0,0,0
19.0,feminino,20.31,2.0,não,sudeste,0.0,3230.17,Peso normal,0,0,0,0,0
73.0,feminino,28.51,2.0,não,sudoeste,0.0,6819.01,Sobrepeso,0,0,0,0,0
55.0,feminino,34.45,2.0,não,sudoeste,0.0,5803.52,Obeso,0,0,0,0,0
54.0,,24.71,,não,nordeste,0.0,4394.09,Peso normal,0,0,0,0,0
18.0,feminino,19.12,0.0,não,sudeste,0.0,1773.44,Peso normal,0,0,0,0,0
77.0,,22.48,0.0,não,sudeste,0.0,5664.61,Peso normal,0,0,0,0,0
69.0,masculino,27.23,3.0,sim,sudeste,1.0,7049.84,Sobrepeso,0,0,0,0,0
71.0,feminino,28.71,2.0,sim,sudeste,1.0,6768.6,Sobrepeso,0,0,0,0,0
62.0,feminino,34.88,3.0,,,,6852.98,Obeso,0,0,0,0,0
,masculino,20.9,2.0,sim,sudoeste,1.0,2571.34,Peso normal,0,0,0,0,0
38.0,feminino,21.55,2.0,sim,sudeste,1.0,4712.51,Peso normal,0,0,0,0,0
76.0,feminino,21.06,,não,sudeste,0.0,5788.3,Peso normal,0,0,0,0,0
61.0,,21.95,3.0,não,nordeste,0.0,6467.82,Peso normal,0,0,0,0,0
30.0,masculino,30.29,1.0,sim,sudoeste,1.0,4412.53,Obeso,0,0,0,0,0
30.0,feminino,28.76,0.0,não,,0.0,2925.78,Sobrepeso,0,0,0,0,0
54.0,feminino,,1.0,sim,noroeste,1.0,5317.93,Valor Inválido,0,0,0,0,0
79.0,feminino,27.08,0.0,,sudeste,,6424.81,Sobrepeso,0,0,0,0,0
49.0,feminino,,1.0,não,sudeste,0.0,4626.57,Valor Inválido,0,0,0,0,0
65.0,masculino,34.72,3.0,sim,sudeste,1.0,6908.97,Obeso,0,0,0,0,0
70.0,masculino,23.73,1.0,sim,nordeste,1.0,6558.49,Peso normal,0,0,0,0,0
,masculino,18.61,0.0,sim,noroeste,1.0,1429.59,Peso normal,0,0,0,0,0
74.0,,34.18,2.0,sim,sudeste,1.0,7506.86,Obeso,0,0,0,0,0
56.0,feminino,33.89,3.0,sim,sudoeste,1.0,6698.69,Obeso,0,0,0,0,0
52.0,,24.04,2.0,sim,sudoeste,1.0,5742.65,Peso normal,0,0,0,0,0
,,28.39,1.0,não,noroeste,0.0,2026.27,Sobrepeso,0,0,0,0,0
26.0,feminino,32.76,2.0,sim,sudoeste,1.0,4663.08,Obeso,0,0,0,0,0
18.0,masculino,21.21,3.0,,sudeste,,3118.64,Peso normal,0,0,0,0,0
21.0,masculino,21.31,,sim,nordeste,1.0,2933.06,Peso normal,0,0,0,0,0
65.0,feminino,32.58,0.0,,sudeste,,5577.24,Obeso,0,0,0,0,0
46.0,,31.0,,sim,noroeste,1.0,4751.44,Obeso,0,0,0,0,0
62.0,,,,sim,noroeste,1.0,5552.68,Valor Inválido,0,0,0,0,0
72.0,masculino,29.71,0.0,,sudeste,,5364.86,Sobrepeso,0,0,0,0,0
24.0,masculino,21.68,2.0,sim,nordeste,1.0,4154.38,Peso normal,0,0,0,0,0
,feminino,32.1,0.0,sim,noroeste,1.0,2120.5,Obeso,0,0,0,0,0
35.0,,24.32,1.0,,sudeste,,4048.4,Peso normal,0,0,0,0,0
37.0,masculino,21.21,0.0,não,sudeste,0.0,3823.67,Peso normal,0,0,0,0,0
35.0,,19.89,2.0,sim,sudoeste,1.0,4554.24,Peso normal,0,0,0,0,0
58.0,masculino,34.92,,não,sudeste,0.0,5241.37,Obeso,0,0,0,0,0
47.0,masculino,21.81,1.0,não,sudoeste,0.0,4330.46,Peso normal,0,0,0,0,0
72.0,masculino,,,sim,nordeste,1.0,6204.36,Valor Inválido,0,0,0,0,0
61.0,feminino,24.51,,sim,,1.0,5290.16,Peso normal,0,0,0,0,0
30.0,masculino,18.41,1.0,não,,0.0,3324.2,Abaixo do peso,0,0,0,0,0
40.0,feminino,23.0,2.0,sim,sudoeste,1.0,5297.01,Peso normal,0,0,0,0,0
68.0,masculino,33.63,0.0,sim,noroeste,1.0,6337.34,Obeso,0,0,0,0,0
33.0,feminino,22.84,2.0,sim,nordeste,1.0,4144.4,Peso normal,0,0,0,0,0
,masculino,33.17,3.0,não,noroeste,0.0,2793.64,Obeso,0,0,0,0,0
32.0,masculino,21.76,3.0,sim,sudoeste,1.0,4659.46,Peso normal,0,0,0,0,0
70.0,feminino,32.24,2.0,sim,nordeste,1.0,7213.48,Obeso,0,0,0,0,0
69.0,masculino,28.45,3.0,,sudeste,,7074.56,Sobrepeso,0,0,0,0,0
19.0,masculino,23.96,1.0,não,sudoeste,0.0,2557.99,Peso normal,0,0,0,0,0
64.0,masculino,32.8,2.0,não,sudoeste,0.0,6515.67,Obeso,0,0,0,0,0
,feminino,18.35,2.0,não,nordeste,0.0,1828.78,Abaixo do peso,0,0,0,0,0
53.0,,,2.0,não,sudoeste,0.0,5654.47,Valor Inválido,0,0,0,0,0
32.0,feminino,29.17,2.0,sim,noroeste,1.0,4325.73,Sobrepeso,0,0,0,0,0
72.0,feminino,27.86,2.0,sim,sudoeste,1.0,7423.53,Sobrepeso,0,0,0,0,0
51.0,feminino,27.56,2.0,sim,noroeste,1.0,5608.67,Sobrepeso,0,0,0,0,0
,masculino,21.38,1.0,,sudeste,,1220.23,Peso normal,0,0,0,0,0
50.0,feminino,,2.0,não,nordeste,0.0,4721.16,Valor Inválido,0,0,0,0,0
36.0,feminino,26.71,2.0,não,,0.0,4170.04,Sobrepeso,0,0,0,0,0
69.0,feminino,34.53,2.0,não,noroeste,0.0,6538.31,Obeso,0,0,0,0,0
19.0,masculino,18.2,3.0,sim,sudoeste,1.0,3673.67,Abaixo do peso,0,0,0,0,0
35.0,masculino,31.22,2.0,sim,noroeste,1.0,4540.36,Obeso,0,0,0,0,0
46.0,feminino,28.21,3.0,sim,nordeste,1.0,5486.15,Sobrepeso,0,0,0,0,0
77.0,feminino,29.86,0.0,sim,sudoeste,1.0,6239.65,Sobrepeso,0,0,0,0,0
56.0,feminino,28.75,2.0,não,noroeste,0.0,5434.27,Sobrepeso,0,0,0,0,0
61.0,feminino,29.75,0.0,,noroeste,,5060.79,Sobrepeso,0,0,0,0,0
49.0,masculino,29.77,1.0,não,sudoeste,0.0,4623.44,Sobrepeso,0,0,0,0,0
28.0,masculino,30.13,0.0,sim,nordeste,1.0,3915.6,Obeso,0,0,0,0,0
20.0,feminino,31.88,2.0,sim,sudoeste,1.0,3841.72,Obeso,0,0,0,0,0
32.0,feminino,24.49,0.0,não,sudeste,0.0,3059.48,Peso normal,0,0,0,0,0
20.0,feminino,31.66,3.0,,nordeste,,3922.72,Obeso,0,0,0,0,0
48.0,masculino,19.85,3.0,sim,,1.0,5493.44,Peso normal,0,0,0,0,0
37.0,masculino,23.13,3.0,sim,sudeste,1.0,5089.09,Peso normal,0,0,0,0,0
53.0,feminino,23.91,2.0,não,noroeste,0.0,5604.15,Peso normal,0,0,0,0,0
,feminino,20.51,2.0,sim,nordeste,1.0,2409.15,Peso normal,0,0,0,0,0
